Name,Type,Address,Postal Code,Latitude,Longitude,Washroom,Product,Neighbourhood,neighbourhood_code,neighbourhood_name
LAMBTON PARK,Park,4100 Dundas St W,M6S 2T7,43.66345,-79.5054,0.0,0,,114,Lambton Baby Point
PARKVIEW GARDENS,Park,4 Sandra Rd,M4B 3M5,43.70492,-79.3141,0.0,0,,54,O`Connor Parkview
REGENT PARK,Park,600 Dundas St E,M5A 2B7,43.66056,-79.3619,0.0,0,,72,Regent Park
JAY MACPHERSON GREEN,Park,255 Avenue Rd,M5R 1W9,43.6775,-79.3973,0.0,0,,95,Annex
MEMORIAL PARK - NORTH YORK,Park,340 Chaplin Cres,M5N 2N3,43.70426,-79.4205,1.0,0,,102,Forest Hill North
CATHEDRAL BLUFFS PARK,Park,24 Lyme Regis Cres,M1M 1E4,43.71864,-79.2289,0.0,0,,123,Cliffcrest
MARKET GARDEN MEWS,Park,25 Market Garden Mews,M8Z 0A6,43.62313,-79.513,0.0,0,,16,Stonegate-Queensway
CALEDONIA PARK,Park,1141 Caledonia Rd,M6A 2W9,43.71353,-79.4666,0.0,0,,31,Yorkdale-Glen Park
MONTGOMERY SQUARE PARK,Park,2384 Yonge St,M4P 3J5,43.70916,-79.3992,0.0,0,,100,Yonge-Eglinton
BESSBOROUGH PARKETTE,Park,270 Bessborough Dr,M4G 3K8,43.71182,-79.3746,0.0,0,,56,Leaside-Bennington
JOSHUA GLOVER PARK,Park,25 Ackley Hts,M8X 1Y6,43.66042,-79.5123,0.0,0,,9,Edenbridge-Humber Valley
MANOR PARK,Park,8 Manorpark Crt,M2J 1A2,43.76861,-79.3593,0.0,0,,53,Henry Farm
SNOWELLEN AVENUE PARKETTE,Park,10 Snowellen Ave,M9C 1H9,43.62971,-79.5597,0.0,0,,12,Markland Wood
MELBOURNE AVENUE PARKETTE,Park,7 Melbourne Ave,M6K 1K1,43.64028,-79.4286,0.0,0,,85,South Parkdale
LIBERTY VILLAGE PARK,Park,70 Liberty St,M6K 3R5,43.63884,-79.4147,0.0,0,,163,Fort York-Liberty Village
BICKFORD PARK,Park,400 Grace St,M6G 3A9,43.66136,-79.4183,1.0,0,,80,Palmerston-Little Italy
KNOB HILL PARK,Park,625 Brimley Rd,M1J 1B7,43.7428,-79.2506,1.0,0,,138,Eglinton East
ANCASTER PARK,Park,43 Ancaster Rd,M3K 1S7,43.73325,-79.4661,0.0,0,,155,Downsview
CHAMPLAIN PARKETTE,Park,50 Champlain Blvd,M3H 2Z1,43.73235,-79.4437,0.0,0,,33,Clanton Park
MARY HARKER PARK,Park,10 Four Leaf Dr,M9V 1M7,43.73083,-79.5929,0.0,0,,1,West Humber-Clairville
CHELTENHAM PARK,Park,43 Mildenhall Rd,M4N 3G7,43.72636,-79.3854,0.0,0,,41,Bridle Path-Sunnybrook-York Mills
JOSHUA CRONKWRIGHT PARKETTE,Park,504 Dawes Rd,M4B 2G2,43.70375,-79.2973,0.0,0,,54,O`Connor Parkview
DUNCAN C. LITTLE PARK,Park,2532 St Clair Ave E,M4B 1M2,43.70422,-79.3203,0.0,0,,54,O`Connor Parkview
BEATY BOULEVARD PARKETTE,Park,1575 King St W,M6K 1J7,43.6379,-79.4448,0.0,0,,85,South Parkdale
DELAHAYE PARKETTE,Park,29 Touraine Ave,M3H 1R1,43.73319,-79.4407,0.0,0,,33,Clanton Park
WILKET CREEK PARK,Park,1100 Leslie St,M3C 2J7,43.71817,-79.3519,1.0,0,,42,Banbury-Don Mills
CAMBORNE PARKETTE,Park,110 Camborne Ave,M3M 2R4,43.73347,-79.4976,0.0,0,,154,Oakdale-Beverley Heights
MURISON PARK,Park,99 Murison Blvd,M1B 2L6,43.7978,-79.2083,0.0,0,,146,Malvern East
WOODCLIFF GREENBELT,Park,13 Woodcliff Pl,M3B 3A5,43.73884,-79.3369,0.0,0,,42,Banbury-Don Mills
ROXTON ROAD PARKETTE,Park,45 Roxton Rd,M6J 2Y3,43.65072,-79.4196,0.0,0,,81,Trinity-Bellwoods
THACKERAY PARK,Park,2955 Kipling Ave,M9V 4V2,43.76068,-79.5886,0.0,0,,2,Mount Olive-Silverstone-Jamestown
BRIAR HILL - CHAPLIN PARK,Park,648 A Briar Hill Ave,M5N 1N2,43.70847,-79.4258,0.0,0,,102,Forest Hill North
WESTON VILLAGE PARKETTE,Park,7 Meadow Oak Pl,M9N 3Z4,43.70968,-79.5278,0.0,0,,23,Pelmo Park-Humberlea
LITHUANIA PARK,Park,155 Oakmount Rd,M6P 2M3,43.65868,-79.464,1.0,0,,88,High Park North
PERTH AVENUE PARKETTE,Park,160 Perth Ave,M6P 3X5,43.6588,-79.45,0.0,0,,171,Junction-Wallace Emerson
LEASIDE PARK,Park,5 Leaside Park Dr,M4H 1R1,43.70233,-79.3498,1.0,0,,55,Thorncliffe Park
MALLABY PARK,Park,2394 Weston Rd,M9N 1Z8,43.70605,-79.5327,0.0,0,,113,Weston
OLYMPIA PARK,Park,50 Olympia Dr,M6M 3B7,43.7046,-79.4904,0.0,0,,30,Brookhaven-Amesbury
HIGH LEVEL PUMPING STATION AND PARK,Park,300 Macpherson Ave,M4V 1A3,43.67725,-79.4021,0.0,0,,96,Casa Loma
ERWIN KRICKHAHN PARK,Park,121 Rankin Cres,M6P 4G6,43.65929,-79.4462,0.0,0,,171,Junction-Wallace Emerson
HALBERT PARK,Park,24 Rockwood Dr,M1M 3N1,43.7296,-79.2301,1.0,0,,123,Cliffcrest
BAYVIEW PARKETTE,Park,502 Sheppard Ave E,M2N 6H7,43.76678,-79.3885,0.0,0,,152,East Willowdale
TRUDELLE STREET PARK,Park,55 Trudelle St,M1J 1Z3,43.73947,-79.2421,0.0,0,,138,Eglinton East
GLEN RAVINE PARK,Park,50 Gilder Dr,M1K 4P5,43.73705,-79.2553,0.0,0,,138,Eglinton East
WARNER PARK,Park,75 Warner Ave,M4A 1Z5,43.72438,-79.3063,0.0,0,,43,Victoria Village
WOODROW PARK,Park,260 Aylesworth Ave,M1N 2J6,43.70513,-79.2623,0.0,0,,122,Birchcliffe-Cliffside
LAWREN HARRIS SQUARE,Park,150 Bayview Ave,M5A 0M4,43.65496,-79.3541,0.0,0,,166,St Lawrence-East Bayfront-The Islands
CLIFFSIDE RAVINE,Park,10 Delano Pl,M1N 1M3,43.704,-79.2474,0.0,0,,122,Birchcliffe-Cliffside
TWELFTH STREET PARKETTE,Park,1 Twelfth St,M8V 2A7,43.59439,-79.5087,0.0,0,,18,New Toronto
WILDWOOD CRESCENT PLAYGROUND,Park,110 Wildwood Cres,M4L 2K7,43.68104,-79.3131,0.0,0,,64,Woodbine Corridor
DUNFIELD PARK,Park,25 Dunfield Ave,M4S 0B6,43.70534,-79.3943,0.0,0,,174,South Eglinton-Davisville
FRED HAMILTON PLAYGROUND,Park,155 Roxton Rd,M6J 2Y4,43.65274,-79.4204,1.0,0,,81,Trinity-Bellwoods
ED AND ANNE MIRVISH PARKETTE,Park,843 Bathurst St,M5R 3G2,43.66662,-79.4116,0.0,0,,95,Annex
CHESTNUT HILLS PARK,Park,1391 Islington Ave,M9A 3K5,43.65557,-79.5275,0.0,0,,9,Edenbridge-Humber Valley
LITTLE TRINITY CHURCH LANDS,Park,417 King St E,M5A 1L3,43.65277,-79.3626,0.0,0,,73,Moss Park
BELLEVUE SQUARE PARK,Park,5 Bellevue Ave,M5T 2N4,43.65373,-79.4019,1.0,0,,78,Kensington-Chinatown
RITCHIE AVENUE PARKETTE,Park,77 Ritchie Ave,M6R 2K1,43.6539,-79.449,0.0,0,,86,Roncesvalles
GRANGE PARK,Park,26 Grange Rd,M5T 1C3,43.65244,-79.3915,1.0,0,,78,Kensington-Chinatown
ELWARD - MANSION PARKETTE,Park,35 Mansion Ave,M1L 1A5,43.69116,-79.2811,0.0,0,,121,Oakridge
BROOKFIELD PARKETTE,Park,27 Brookfield Rd,M2P 1B1,43.74117,-79.4008,0.0,0,,41,Bridle Path-Sunnybrook-York Mills
DOWNSVIEW DELLS PARK,Park,2515 Jane St,M3L 1R8,43.73335,-79.5092,1.0,0,,154,Oakdale-Beverley Heights
WILSON HEIGHTS PARK,Park,325 Wilson Heights Blvd,M3H 2C6,43.74114,-79.4512,0.0,0,,33,Clanton Park
SUNNYLEA PARK,Park,195 Prince Edward Dr S,M8Y 3X1,43.6416,-79.5017,0.0,0,,16,Stonegate-Queensway
MASARYK PARK,Park,212 Cowan Ave,M6K 2N6,43.64021,-79.4331,0.0,0,,85,South Parkdale
COE HILL DRIVE PARKETTE,Park,110 Coe Hill Dr,M6S 3C8,43.64129,-79.4742,0.0,0,,87,High Park-Swansea
RIVERDALE PARK EAST,Park,550 Broadview Ave,M4K 2N6,43.67083,-79.3546,1.0,0,,68,North Riverdale
BARTLETT PARKETTE,Park,160 Geary Ave,M6H 2B8,43.67023,-79.4363,0.0,0,,171,Junction-Wallace Emerson
GLENELLEN PARKETTE,Park,63 Glenellen Dr E,M8Y 2G9,43.64041,-79.4955,0.0,0,,16,Stonegate-Queensway
GATEWAY PARK,Park,40 Liberty St,M6K 3P3,43.63926,-79.4118,0.0,0,,163,Fort York-Liberty Village
SMITHWOOD PARK,Park,79 Smithwood Dr,M9B 4S3,43.64084,-79.5509,0.0,0,,158,Islington
PETER STREET BASIN PARK,Park,370 Queens Quay W,M5V 0X6,43.6382,-79.3904,0.0,0,,165,Harbourfront-CityPlace
BARKDENE PARK,Park,50 Barkdene Hills,M1M 2P4,43.71683,-79.234,0.0,0,,123,Cliffcrest
NORTH PARK,Park,587 Rustic Rd,M6L 1Y2,43.72013,-79.4731,0.0,0,,29,Maple Leaf
SPENVALLEY PARK,Park,130 Spenvalley Dr,M3L 1Z6,43.74417,-79.5058,0.0,0,,25,Glenfield-Jane Heights
FINCH - ISLINGTON PARK,Park,2750 Islington Ave,M9V 5C1,43.74534,-79.5695,0.0,0,,3,Thistletown-Beaumond Heights
ETOBICOKE VALLEY PARK,Park,615 Horner Ave,M8W 2C7,43.59968,-79.5536,1.0,0,,20,Alderwood
REGENT PARK ATHLETIC GROUNDS,Park,480 Shuter St,M5A 0P9,43.65857,-79.3594,1.0,0,,72,Regent Park
JORDON CARTER MEMORIAL PARK,Park,160 Eighth St,M8V 3C6,43.60259,-79.5078,0.0,0,,18,New Toronto
DIANA PARK,Park,46 A Diana Dr,M3M 2W4,43.74118,-79.4889,0.0,0,,155,Downsview
PAUL MARTEL PARK,Park,10 Madison Ave,M5R 2S1,43.66754,-79.4032,0.0,0,,95,Annex
JUNE CALLWOOD PARK,Park,636 Fleet St,M5V 1A4,43.63676,-79.404,0.0,0,,163,Fort York-Liberty Village
CEDARVALE RAVINE,Park,1611 Bathurst St,M5P 3J2,43.69007,-79.4207,0.0,0,,101,Forest Hill South
CEDARVALE PARK,Park,443 Arlington Ave,M6C 3A4,43.69129,-79.4326,0.0,0,,106,Humewood-Cedarvale
NORTH YORK ROSE GARDEN,Park,4 Park Home Ave,M2N 0J4,43.76942,-79.4134,0.0,0,,37,Willowdale West
SIR ADAM BECK PARK,Park,55 Eltham Dr,M8W 2J3,43.60301,-79.5482,1.0,0,,20,Alderwood
MUIR PARK,Park,66 Martindale Rd,M1M 2C1,43.73463,-79.2285,0.0,0,,123,Cliffcrest
TORONTO METROPOLITAN UNIVERSITY SQUARE,Park,25 Gould St,M5B 1E9,43.6576,-79.3798,0.0,0,,168,Downtown Yonge East
LILLIAN H. SMITH PARK,Park,180 Huron St,M5T 2B4,43.65773,-79.3983,0.0,0,,78,Kensington-Chinatown
GRAND AVENUE PARK,Park,1 Grand Ave,M8Y 2C7,43.62208,-79.4917,0.0,0,,160,Mimico-Queensway
WESTVIEW GREENBELT,Park,20 A Nordale Cres,M6M 3A1,43.7018,-79.4913,0.0,0,,30,Brookhaven-Amesbury
LESSARD PARK,Park,52 Lessard Ave,M6S 1X5,43.65426,-79.4899,0.0,0,,114,Lambton Baby Point
CONSTABLE PERCY CUMMINS PARKETTE,Park,235 Connolly St,M6N 1E9,43.67182,-79.4614,0.0,0,,91,Weston-Pelham Park
MUNICIPAL PARK,Park,25 Ansell Ave,M8W 3P8,43.59312,-79.5424,0.0,0,,19,Long Branch
INGLEWOOD PARKETTE,Park,135 St Clair Ave E,M4T 1H3,43.68906,-79.388,0.0,0,,98,Rosedale-Moore Park
MOURNING DOVE PARK,Park,98 Mourning Dove Cres,M1B 6A9,43.81554,-79.2249,0.0,0,,145,Malvern West
RAVENSCREST PARK,Park,305 Martin Grove Rd,M9B 4L5,43.65875,-79.5552,0.0,0,,10,Princess-Rosethorn
Cecil Community Centre,Community Centre,58 Cecil St,M5T 1N6,43.65647,-79.3986,1.0,0,,78,Kensington-Chinatown
DUFFERIN GROVE PARK,Park,875 Dufferin St,M6H 4A9,43.65704,-79.4336,1.0,0,,83,Dufferin Grove
JULIUS DEUTSCH PARK,Park,40 Cecil St,M5T 1N3,43.65671,-79.3974,0.0,0,,78,Kensington-Chinatown
BRIGHT STREET PLAYGROUND,Park,50 Bright St,M5A 3H4,43.65622,-79.3597,0.0,0,,73,Moss Park
CHELSEA AVENUE PLAYGROUND,Park,103 Chelsea Ave,M6P 1C3,43.65742,-79.4558,0.0,0,,88,High Park North
RICHVIEW PARK,Park,555 Martin Grove Rd,M9R 4B7,43.67716,-79.5638,0.0,0,,7,Willowridge-Martingrove-Richview
PRINCE OF WALES PARK,Park,1 Third St,M8V 1Z4,43.59893,-79.4991,1.0,0,,18,New Toronto
LABURNHAM PARK,Park,60 Laburnham Ave,M8W 1S7,43.59958,-79.5281,0.0,0,,19,Long Branch
FAIRFORD AVENUE PARKETTE,Park,68 Fairford Ave,M4L 3B7,43.67524,-79.3206,0.0,0,,65,Greenwood-Coxwell
TURNBERRY SOUTH PARK,Park,31 Alentejo St,M6N 5G9,43.67676,-79.4658,0.0,0,,91,Weston-Pelham Park
SUGAR BEACH PARK,Park,11 Dockside Dr,M5A 0B5,43.64357,-79.3675,0.0,0,,166,St Lawrence-East Bayfront-The Islands
STANLEY PARK NORTH - TORONTO,Park,890 King St W,M5V 1P2,43.64278,-79.4096,1.0,0,,162,West Queen West
WALLER AVENUE RAVINE LANDS,Park,103 Morningside Ave,M6S 1E1,43.64438,-79.4799,0.0,0,,87,High Park-Swansea
MCGREGOR PARK,Park,2231 Lawrence Ave E,M1P 2P5,43.74764,-79.2802,0.0,0,,126,Dorset Park
ELIE WIESEL PARK,Park,30 Palm Dr,M3H 2B6,43.74609,-79.4378,1.0,0,,33,Clanton Park
WEMBLEY PARKETTE,Park,9 Park Rd,M4W 2N1,43.67187,-79.3846,0.0,0,,98,Rosedale-Moore Park
BIIDAASIGE PARK,Park,51 COMMISSIONERS ST,M5A 1A6,43.6463,-79.3497,0.0,0,,70,South Riverdale
MICHAEL FELDMAN PARKETTE,Park,576 Wilson Heights Blvd,M3H 3Z9,43.75474,-79.4598,0.0,0,,34,Bathurst Manor
BAYVIEW - YORK MILLS PARKETTE,Park,320 York Mills Rd,M2L 1P4,43.74923,-79.3836,0.0,0,,40,St.Andrew-Windfields
ELLISON PARK,Park,50 Yeomans Rd,M3H 3J7,43.74932,-79.4413,0.0,0,,33,Clanton Park
BELL MANOR PARK,Park,1 Bayside Lane,M8Y 1W5,43.63769,-79.4925,0.0,0,,16,Stonegate-Queensway
PAUL E. GARFINKEL PARK,Park,1071 Queen St W,M6J 1H3,43.64348,-79.4214,0.0,0,,162,West Queen West
WEDGEWOOD PARK - ETOBICOKE,Park,15 Swan Ave,M9B 1V3,43.64505,-79.5478,1.0,0,,158,Islington
BLOOR - BEDFORD PARKETTE,Park,248 Bloor St W,M5S 1V4,43.66822,-79.3981,0.0,0,,95,Annex
JIMMIE SIMPSON PARK,Park,870 Queen St E,M4M 3G9,43.66045,-79.3453,0.0,0,,70,South Riverdale
EGLINTON PARK,Park,200 Eglinton Ave W,M4R 1A7,43.70611,-79.4046,1.0,0,,100,Yonge-Eglinton
LAWRENCE PARK RAVINE,Park,61 ALEXANDER MUIR RD,M4N 0A3,43.72055,-79.3984,1.0,0,,103,Lawrence Park South
CANON JACKSON PARK,Park,80 Canon Jackson Dr,M6M 2R1,43.69824,-79.4721,0.0,0,,112,Beechborough-Greenbrook
MONTCLAIR AVENUE PARKETTE,Park,48 Montclair Ave,M4V 1W1,43.68794,-79.4123,0.0,0,,96,Casa Loma
BERT ROBINSON PARK,Park,400 Caledonia Rd,M6E 4T8,43.68792,-79.4605,0.0,0,,109,Caledonia-Fairbank
WESTWOOD PARK,Park,994 Carlaw Ave,M4K 3M6,43.6867,-79.3507,0.0,0,,57,Broadview North
BALMY BEACH PARK,Park,1 Beech Ave,M4E 3H3,43.67056,-79.2867,0.0,0,,63,The Beaches
HANEY PARK,Park,10 Haney Ave,M6N 4C1,43.67409,-79.4954,0.0,0,,111,Rockcliffe-Smythe
JOSEPH BURR TYRRELL PARK,Park,10 Dalton Rd,M5R 2Y7,43.66667,-79.4071,0.0,0,,95,Annex
PINE POINT PARK,Park,4 Conan Rd,M9W 3S7,43.71163,-79.5491,0.0,0,,5,Elms-Old Rexdale
ALEXANDER STREET PARKETTE,Park,16 Alexander St,M4Y 1B4,43.66339,-79.3829,0.0,0,,167,Church-Wellesley
ASHBRIDGES BAY PARK,Park,1561 Lake Shore Blvd E,M4L 3W6,43.66215,-79.3135,1.0,0,,70,South Riverdale
PERTH SQUARE PARK,Park,350 Perth Ave,M6P 3Y3,43.66412,-79.4523,1.0,0,,171,Junction-Wallace Emerson
JOHN CHANG NEIGHBOURHOOD PARK,Park,50 Colgate Ave,M4M 1N6,43.66212,-79.3421,0.0,0,,70,South Riverdale
GEORGE MILBRANDT PARKETTE,Park,3101 Yonge St,M4N 3N1,43.72536,-79.4019,0.0,0,,105,Lawrence Park North
BIRMINGHAM STREET PARKETTE,Park,265 TWELFTH ST,M8V 0J5,43.60177,-79.5114,0.0,0,,18,New Toronto
24 DEWHURST BOULEVARD PARK,Park,24 Dewhurst Blvd,M4J 3H9,43.68074,-79.34,0.0,0,,66,Danforth
STEPHENSON PARK,Park,61 Stephenson Ave,M4C 1G2,43.68645,-79.3036,0.0,0,,62,East End Danforth
REAN DRIVE PARKETTE,Park,28 Rean Dr,M2K 1H3,43.76755,-79.3833,0.0,0,,52,Bayview Village
NORTHUMBERLAND PLAYGROUND,Park,770 Ossington Ave,M6G 3T9,43.6628,-79.4264,0.0,0,,172,Dovercourt Village
DENNIS FLYNN PARK,Park,370 The West Mall,M9C 1E8,43.6417,-79.566,1.0,0,,13,Etobicoke West Mall
LAMPORT STADIUM PARK,Park,1155 King St W,M6K 1E9,43.63902,-79.4232,0.0,0,,85,South Parkdale
MOUNT ROYAL PARKETTE,Park,49 Mount Royal Ave,M6H 2S2,43.67655,-79.4325,0.0,0,,94,Wychwood
DELO PARK,Park,26 Joyce Pkwy,M6B 2S9,43.70978,-79.4638,0.0,0,,31,Yorkdale-Glen Park
ORCHARD PARK,Park,1987 Dundas St E,M4L 1M7,43.66897,-79.3145,0.0,0,,64,Woodbine Corridor
GEORGE HISLOP PARK,Park,20 Isabella St,M4Y 1N1,43.66798,-79.3848,0.0,0,,167,Church-Wellesley
LITTLE NORWAY PARK,Park,659 Queens Quay W,M5V 3N2,43.63523,-79.3988,1.0,0,,163,Fort York-Liberty Village
UPPER JUNCTION PARK,Park,85 Birdstone Cres,M6N 5H5,43.67463,-79.4689,0.0,0,,90,Junction Area
WILLIAMSON PARK RAVINE,Park,1680 Gerrard St E,M4L 2B2,43.67632,-79.3174,0.0,0,,64,Woodbine Corridor
CAWTHRA PLAYGROUND,Park,355 Albany Ave,M5R 3E2,43.67601,-79.4141,0.0,0,,96,Casa Loma
ONTARIO STREET PARKETTE,Park,227 Ontario St,M5A 2V6,43.65757,-79.3677,0.0,0,,73,Moss Park
MORSE STREET PLAYGROUND,Park,76 Morse St,M4M 2P6,43.65689,-79.34,1.0,0,,70,South Riverdale
MILL VALLEY PARK,Park,412 Mill Rd,M9C 1Y9,43.6434,-79.5878,0.0,0,,11,Eringate-Centennial-West Deane
SCARLETT - ST. CLAIR PARKETTE,Park,2750 St Clair Ave W,M6N 0C8,43.66638,-79.499,0.0,0,,111,Rockcliffe-Smythe
HUMBER VALLEY Outdoor Rink,Park,50 Anglesey Blvd,M9A 3B5,43.66419,-79.5249,1.0,0,,9,Edenbridge-Humber Valley
SALLY BIRD PARK,Park,194 Brunswick Ave,M5S 2M5,43.66289,-79.4066,0.0,0,,79,University
SALEM PARKETTE,Park,9 Salem Ave,M6H 3C2,43.66131,-79.4316,0.0,0,,172,Dovercourt Village
DUNCAN CREEK PARK,Park,110 Cliffwood Rd,M2H 2E4,43.80547,-79.361,0.0,0,,48,Hillcrest Village
PERCY PARK,Park,12 Percy St,M5A 3M8,43.65509,-79.3576,0.0,0,,73,Moss Park
TWENTY EIGHTH STREET PARK,Park,123 Lake Promenade,M8W 1A2,43.59028,-79.5252,0.0,0,,19,Long Branch
MAURICE J. BREEN PARK,Park,26 Forty Third St,M8W 3P6,43.58997,-79.5473,0.0,0,,19,Long Branch
LARRATT PARKETTE,Park,221 A Forest Hill Rd,M5P 2N3,43.69914,-79.4098,0.0,0,,101,Forest Hill South
PRAIRIE DRIVE PARK,Park,101 Pharmacy Ave,M1L 3E6,43.69725,-79.284,1.0,0,,121,Oakridge
BIRCHMOUNT PARK,Park,95 Birchmount Rd,M1N 3J7,43.69572,-79.2632,0.0,0,,122,Birchcliffe-Cliffside
DE GRASSI ST PARKETTE,Park,125 De Grassi St,M4M 2K6,43.66304,-79.3469,0.0,0,,70,South Riverdale
DANFORTH GARDENS PARK,Park,498 Birchmount Rd,M1K 1N8,43.70865,-79.2691,0.0,0,,120,Clairlea-Birchmount
SADLER PARKETTE,Park,5 Sadler Dr,M1K 1J9,43.70917,-79.2683,0.0,0,,120,Clairlea-Birchmount
RICARDO PARKETTE,Park,180 Maple Leaf Dr,M6L 1N9,43.7116,-79.4972,0.0,0,,28,Rustic
SILVER CREEK PARK,Park,44 Strathdee Dr,M9R 1A4,43.68184,-79.5452,1.0,0,,7,Willowridge-Martingrove-Richview
CARLAW AVENUE PARKETTE,Park,805 Carlaw Ave,M4K 3L1,43.67927,-79.3473,0.0,0,,67,Playter Estates-Danforth
WYCHWOOD BARNS PARK,Park,76 Wychwood Ave,M6G 2X7,43.67989,-79.4229,0.0,0,,94,Wychwood
LOGAN AVENUE PARKETTE,Park,916 Logan Ave,M4K 3E4,43.67873,-79.35,0.0,0,,67,Playter Estates-Danforth
LITTLE YORK PARKETTE,Park,58 Norwood Ter,M4E 2H1,43.68535,-79.3009,0.0,0,,62,East End Danforth
EGLINTON FLATS,Park,101 Emmett Ave,M6M 2E6,43.68595,-79.5057,1.0,0,,115,Mount Dennis
GLENN GOULD PARK,Park,480 Avenue Rd,M4V 2J4,43.68683,-79.4019,0.0,0,,96,Casa Loma
WESTWAY PARK,Park,175 The Westway,M9P 2C2,43.68867,-79.5417,1.0,0,,7,Willowridge-Martingrove-Richview
LEDBURY PARK,Park,160 Ledbury St,M5M 4L9,43.72793,-79.4245,1.0,0,,39,Bedford Park-Nortown
DUNDAS - WATKINSON PARKETTE,Park,2742 Dundas St W,M6P 1Y3,43.66528,-79.4606,0.0,0,,90,Junction Area
DELL PARK,Park,50 Dell Park Ave,M6B 2T6,43.71698,-79.4338,0.0,0,,32,Englemount-Lawrence
WARDEN WOODS PARK,Park,125 Pharmacy Ave,M1L 3E7,43.69787,-79.2854,0.0,0,,121,Oakridge
KELSONIA PARKETTE,Park,167 Midland Ave,M1N 1V4,43.71044,-79.2476,0.0,0,,123,Cliffcrest
CHARLOTTE MAHER PARK,Park,550 Roehampton Ave,M4P 1S5,43.71173,-79.3809,0.0,0,,99,Mount Pleasant East
MONTAGUE PARKETTE,Park,30 Homewood Ave,M4Y 2J9,43.66382,-79.375,0.0,0,,71,Cabbagetown-South St. James Town
THOROGOOD GARDENS,Park,53 Allen Ave,M4M 1T5,43.66337,-79.3496,0.0,0,,70,South Riverdale
RAYMORE PARK,Park,95 Raymore Dr,M9P 1V8,43.6966,-79.5151,0.0,0,,8,Humber Heights-Westmount
WIMBLETON ROAD SOUTH PARKETTE,Park,60 Wimbleton Rd,M9A 3S1,43.66074,-79.5241,0.0,0,,9,Edenbridge-Humber Valley
SUSAN TIBALDI PARKETTE,Park,620 Brock Ave,M6H 3P2,43.65966,-79.4392,0.0,0,,171,Junction-Wallace Emerson
SAULTER STREET PARKETTE,Park,25 Saulter St,M4M 2H7,43.65754,-79.3465,0.0,0,,70,South Riverdale
JEFF HEALEY PARK,Park,1 Delroy Dr,M8Y 1M8,43.63064,-79.4956,0.0,0,,16,Stonegate-Queensway
SEVILLE AVENUE PARKETTE,Park,10 Seville Ave,M9C 1J2,43.63204,-79.5607,0.0,0,,12,Markland Wood
DUNDAS PARKETTE,Park,155 Boulton Ave,M4M 2J8,43.66343,-79.348,0.0,0,,70,South Riverdale
HILLHURST PARKETTE,Park,254 Hillhurst Blvd,M5N 1P4,43.70909,-79.4271,0.0,0,,39,Bedford Park-Nortown
MATT COHEN PARK,Park,725 Spadina Ave,M5S 2J4,43.66666,-79.4032,0.0,0,,79,University
DUNCAIRN PARK,Park,71 Duncairn Rd,M3B 1C9,43.74102,-79.3506,0.0,0,,42,Banbury-Don Mills
BAYHAMPTON PARKETTE,Park,7 Bayhampton Crt,M3H 5L5,43.7685,-79.4577,0.0,0,,34,Bathurst Manor
DON MILLS LOCAL PARK,Park,69 The Donway W,M3C 2E9,43.73211,-79.3447,0.0,0,,42,Banbury-Don Mills
ROSA AND SPENCER CLARK PARKETTE,Park,61 Guildwood Pkwy,M1E 1P1,43.7461,-79.2025,0.0,0,,140,Guildwood
BISHOP PARK,Park,45 Bishop Ave,M2M 1Z4,43.78219,-79.4128,0.0,0,,50,Newtonbrook East
LESCON PARK,Park,67 Nymark Ave,M2J 2H1,43.78037,-79.3601,0.0,0,,47,Don Valley Village
CORVETTE PARK,Park,40 Corvette Ave,M1K 3G3,43.72691,-79.2594,1.0,0,,124,Kennedy Park
DEANVAR PARKETTE,Park,45 Deanvar Ave,M1R 2N3,43.74728,-79.3085,0.0,0,,119,Wexford/Maryvale
IRVING PAISLEY PARK,Park,2539 A Bayview Ave,M2L 1B1,43.74709,-79.3835,0.0,0,,41,Bridle Path-Sunnybrook-York Mills
LONGWOOD PARK,Park,38 Longwood Dr,M3B 1T8,43.74804,-79.3625,0.0,0,,42,Banbury-Don Mills
ELLESMERE PARK,Park,20 Canadian Rd,M1R 4B4,43.76099,-79.2986,0.0,0,,119,Wexford/Maryvale
COSBURN PARK,Park,115 Roosevelt Rd,M4J 4T9,43.69283,-79.3306,0.0,0,,59,Danforth-East York
AGNES MACPHAIL SQUARE,Park,900 Pape Ave,M4K 3T8,43.6856,-79.3476,0.0,0,,57,Broadview North
ROYAL CREST PARK,Park,50 Cabernet Crcl,M9V 5B3,43.75271,-79.6048,1.0,0,,1,West Humber-Clairville
CLYDESDALE PARK,Park,116 Clydesdale Dr,M2J 3N2,43.78354,-79.3282,1.0,0,,46,Pleasant View
DEMPSEY PARK,Park,250 Beecroft Rd,M2N 6W3,43.77017,-79.4173,0.0,0,,37,Willowdale West
SCARLETT WOODS GOLF COURSE,Park,1000 Jane St,M6N 4E2,43.6836,-79.5001,1.0,0,,111,Rockcliffe-Smythe
STAFFORD PARK,Park,100 Stafford Rd,M2R 1V5,43.7713,-79.4389,0.0,0,,37,Willowdale West
VERMONT SQUARE PARK,Park,819 Palmerston Ave,M6G 2R9,43.6702,-79.4153,0.0,0,,95,Annex
ASQUITH GREEN PARK,Park,19 Park Rd,M4W 2N1,43.672,-79.3845,0.0,0,,98,Rosedale-Moore Park
